datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol
2012-06-03,SCHISM,slr_base,6,13080.37,10942.50,2517.12,3147.91,-1336.59,13786.16,0.00,1.00,5.92,6.49,83.40,796.70,2133.29,317.72,284.85,280.76,425.63,192.10,362.86,15385.10,8032.88,4887.39,967.67,180.81,2026.59,347.05,168.20,175.38,348.76,403.12,141.88,3192.73,212.93,2588.78,3664.87,4534.56,277.74,139.27,380.13,2033.21,4884.46,250.57,192.10,280.76,6984.04,10112.65,10667.78,173.86,198.18,192.10
2012-06-04,SCHISM,slr_base,6,14070.31,11890.39,2516.02,3071.06,-396.27,13911.54,0.00,1.00,6.22,6.46,82.80,720.30,1116.57,323.50,294.31,288.72,460.57,192.10,406.52,15682.43,8314.18,4994.13,1095.80,196.01,2266.78,391.85,170.16,176.03,343.42,440.89,139.70,3472.23,220.94,3000.56,3782.00,5070.43,299.47,146.23,417.14,2272.58,4991.76,249.49,192.10,288.72,7518.35,10780.30,11159.95,180.81,198.40,192.10
2012-06-05,SCHISM,slr_base,6,14998.54,12727.99,2466.67,3152.10,-975.39,15288.49,0.00,1.00,6.21,6.22,82.40,700.90,1676.29,340.21,317.93,294.10,488.65,192.10,447.45,14618.35,7760.94,4695.54,989.67,181.03,2193.38,411.41,171.25,179.72,348.97,471.56,134.92,3788.90,226.14,3299.35,3913.56,5302.59,303.34,144.71,410.77,2199.97,4693.16,249.71,192.10,294.10,7469.08,10100.09,11245.77,187.33,199.05,192.10
2012-06-06,SCHISM,slr_base,6,15847.65,13639.87,2423.35,3181.54,-1446.34,16535.80,0.00,1.00,5.75,6.17,82.60,699.30,2145.64,356.03,333.36,293.45,507.62,192.10,476.42,13965.59,7372.75,4352.64,807.56,161.46,2039.84,405.46,171.68,180.81,362.43,494.98,133.39,4148.28,233.93,3553.46,3344.37,5426.61,284.42,132.09,351.54,2045.49,4350.79,249.92,192.10,293.45,7616.27,9855.14,11005.50,192.10,198.83,192.10
2012-06-07,SCHISM,slr_base,6,18298.70,15157.55,2385.18,3575.86,-1598.03,18706.05,0.00,1.00,4.83,6.31,82.20,792.60,2390.63,357.95,326.08,287.21,507.62,192.10,500.46,14403.97,7533.53,4337.87,820.31,160.16,2120.97,425.20,175.81,181.68,380.99,502.77,132.96,4389.73,241.06,3675.72,3119.94,5727.84,293.88,150.37,347.91,2125.25,4335.28,245.39,192.10,287.21,7792.44,9887.36,10876.31,192.76,199.48,192.10
2012-06-08,SCHISM,slr_base,6,20174.93,17042.76,2317.75,4099.94,-1435.05,19827.79,0.00,1.00,3.71,6.33,79.40,1016.80,2451.85,359.87,318.57,275.16,523.60,192.10,508.25,14241.69,7337.73,4118.25,695.61,154.94,2067.88,432.63,179.29,184.50,401.42,508.88,131.00,4579.26,250.57,3607.61,3322.90,5831.26,295.17,129.91,329.93,2070.99,4117.32,240.42,192.10,275.16,7729.24,9915.96,10720.12,197.96,199.05,192.10
2012-06-09,SCHISM,slr_base,6,21944.80,18779.27,2251.39,4235.30,-1525.18,21486.07,0.00,1.00,2.74,6.32,78.20,334.40,1859.58,363.07,320.07,271.50,531.59,192.10,517.72,12345.59,5978.29,3246.36,375.66,150.37,1499.64,360.94,179.72,186.89,436.87,526.55,131.22,4818.93,247.33,3506.02,2977.78,5539.00,253.59,127.95,247.33,1501.23,3245.03,236.09,192.10,271.50,7224.61,8984.69,10374.87,194.27,196.23,195.36
2012-06-10,SCHISM,slr_base,6,23051.96,19942.94,2173.66,4225.40,-1791.19,22791.40,0.00,1.00,1.97,6.57,77.20,267.80,2058.99,363.50,305.05,269.99,520.24,192.10,541.25,12442.56,5552.95,2837.42,266.54,129.91,1347.79,352.82,178.20,189.50,449.78,522.76,147.54,5000.53,246.25,3497.57,2610.44,5465.79,228.30,135.79,202.09,1349.59,2836.85,234.36,192.10,269.99,7065.73,8189.32,9991.71,194.06,196.66,201.00
2012-06-11,SCHISM,slr_base,6,23266.40,20172.63,2152.67,4223.89,-2128.34,23323.52,0.00,1.00,1.58,6.66,77.40,448.00,2576.34,350.26,288.94,262.01,532.22,192.10,540.41,12799.99,5467.79,2550.22,227.65,129.47,1319.38,357.52,178.42,189.50,463.32,523.39,150.37,5048.17,248.63,3398.94,2457.40,5396.85,220.51,121.64,184.07,1323.19,2549.45,233.71,192.10,262.01,6809.39,8052.89,9751.00,196.66,206.86,212.49
2012-06-12,SCHISM,slr_base,6,22748.50,19673.97,2121.25,4235.05,-2053.19,22687.88,0.00,1.00,1.57,6.71,77.80,482.40,2535.59,342.13,265.46,254.46,523.60,192.10,533.90,13524.99,5697.48,2496.44,197.96,129.47,1343.19,366.49,183.64,188.85,475.57,530.54,150.37,5046.35,255.32,3248.05,2301.20,5364.90,216.39,125.56,176.25,1345.39,2495.29,233.71,192.10,254.46,6624.18,8303.50,9610.49,203.60,212.93,212.93
2012-06-13,SCHISM,slr_base,6,22144.30,19076.96,2028.18,4212.04,-2019.09,21979.53,0.00,1.00,1.84,6.81,78.40,627.50,2646.59,344.48,282.26,254.46,533.69,192.10,537.05,13847.85,5780.38,2533.14,186.89,129.47,1336.39,376.51,184.29,187.11,485.70,528.86,141.66,5079.37,261.15,3112.56,2311.44,5371.44,214.23,124.90,182.77,1338.99,2532.94,233.71,192.10,254.46,6635.25,8659.52,9560.04,211.84,212.93,213.79
2012-06-14,SCHISM,slr_base,6,21957.72,18936.65,1914.83,3611.08,-2070.56,22332.02,0.00,1.00,2.22,6.88,77.80,438.40,2508.96,352.18,288.29,254.46,519.82,193.19,540.41,14158.98,5987.11,2666.16,190.58,129.47,1338.19,389.50,185.16,189.50,492.03,524.44,134.92,5121.12,270.20,2972.84,2357.59,5395.04,216.18,124.25,189.28,1339.59,2665.01,234.58,193.19,254.46,6722.46,9048.10,9722.19,216.61,212.93,215.96
2012-06-15,SCHISM,slr_base,6,21987.68,18989.24,1793.27,2185.44,-2415.90,24011.42,0.00,1.00,2.62,6.92,77.40,269.80,2685.70,374.81,297.32,254.46,499.61,212.93,540.41,13392.15,5624.80,2445.47,184.50,129.47,1241.77,376.51,181.68,191.67,500.46,515.82,132.52,5153.74,273.87,2846.37,2149.14,5338.39,217.04,106.84,188.20,1243.78,2445.47,236.31,212.93,254.46,6686.09,9026.74,9809.46,217.26,212.93,219.64
2012-06-16,SCHISM,slr_base,6,22817.29,18926.70,1762.53,2129.64,-2817.35,25267.52,0.00,1.00,3.00,7.05,78.80,748.50,3565.85,388.01,319.22,254.46,480.21,212.93,533.90,12961.96,5443.12,2310.48,205.34,126.43,1201.15,373.10,180.59,192.10,509.09,498.56,129.47,5141.53,276.02,2780.23,1991.87,5323.31,213.79,94.67,187.33,1205.58,2308.74,247.76,212.93,254.46,6622.93,8635.80,9873.75,216.83,212.93,222.68
2012-06-17,SCHISM,slr_base,6,22973.35,19086.79,1749.74,2676.49,-2509.16,24555.76,0.00,1.00,3.36,7.10,79.00,844.10,3353.26,365.63,309.13,254.46,464.38,212.93,515.82,13726.18,5938.68,2810.55,241.93,112.94,1290.14,370.54,184.50,189.50,512.88,488.86,129.47,5085.39,288.51,2693.32,1772.72,5383.97,207.07,87.71,183.20,1292.34,2809.41,245.82,212.93,254.46,6908.15,9281.08,9793.94,220.08,216.39,228.74
2012-06-18,SCHISM,slr_base,6,22692.84,18716.70,1724.51,2494.39,-2450.33,24373.29,0.00,1.00,3.62,7.10,77.00,539.60,2989.93,372.89,311.07,254.46,443.01,212.93,498.77,13641.50,5875.26,2947.96,309.13,111.41,1263.26,373.74,181.68,191.45,513.72,474.09,129.47,5048.35,292.16,2567.11,2500.29,5541.36,213.36,98.80,190.58,1263.86,2946.63,246.25,212.93,254.46,6935.53,9863.07,9753.93,223.11,227.01,233.71
2012-06-19,SCHISM,slr_base,6,22590.51,18579.12,1792.14,2743.00,-2806.90,24446.55,0.00,1.00,3.76,7.06,75.40,562.90,3369.80,393.55,332.07,254.46,426.48,212.93,478.32,12296.14,5065.14,2403.68,250.36,108.58,1149.55,349.62,173.64,191.45,515.61,452.53,129.47,5092.32,291.52,2495.67,2155.74,5487.00,207.94,108.58,188.63,1153.39,2401.56,249.71,212.93,254.46,6622.04,9224.58,9610.83,218.13,233.71,234.79
2012-06-20,SCHISM,slr_base,6,22888.67,18880.78,1797.74,2982.84,-3043.77,24747.35,0.01,1.00,3.74,7.07,77.00,1238.90,4282.67,383.54,328.22,254.46,406.31,212.93,457.19,11760.80,4746.72,2129.52,215.74,108.58,1039.05,329.72,170.38,184.72,518.35,431.35,129.47,5164.12,291.95,2593.19,1625.87,5373.07,199.48,103.80,179.07,1041.08,2128.16,252.30,212.93,254.46,6366.95,8328.00,9278.31,217.48,233.71,236.52
2012-06-21,SCHISM,slr_base,6,22877.02,18895.20,1725.86,2831.93,-2403.45,24174.40,1.00,1.00,3.58,6.93,74.40,862.00,3265.45,347.91,306.13,254.46,384.18,212.93,447.45,12641.18,5314.76,2292.70,269.56,108.58,1097.82,323.72,169.29,179.07,520.24,418.20,124.69,5133.88,288.07,2576.32,1456.90,5378.70,204.69,108.58,189.28,1099.04,2292.70,252.30,212.93,254.46,6333.46,8449.88,8939.32,221.38,233.71,236.31
2012-06-22,SCHISM,slr_base,6,22447.13,18364.59,1649.58,3367.36,-2129.08,22858.43,1.00,1.00,3.26,6.84,73.20,844.90,2973.98,353.89,305.91,254.46,378.00,220.73,425.20,11046.10,4352.27,1980.16,279.90,109.89,842.91,273.87,155.81,177.99,520.24,398.87,119.46,5081.92,286.57,2411.39,1833.60,5273.50,187.11,108.58,174.51,844.14,1979.97,254.46,220.73,254.46,6017.16,8234.17,8510.32,217.69,233.71,233.71
2012-06-23,SCHISM,slr_base,6,21820.92,17789.13,1591.56,4247.20,-2194.31,21359.60,1.00,1.00,2.81,6.87,71.40,790.40,2984.71,329.93,290.44,254.46,387.16,233.71,406.52,10189.13,3927.89,1755.81,235.01,108.58,784.49,253.81,149.93,176.03,516.03,384.61,123.38,5094.32,286.78,2316.27,1395.33,5027.37,178.20,108.58,166.68,785.11,1755.61,254.46,233.71,254.46,5706.34,7627.74,7989.87,216.18,233.71,233.71
2012-06-24,SCHISM,slr_base,6,21341.24,17328.86,1627.68,4410.38,-2413.54,20972.09,1.00,1.00,2.32,6.75,70.00,673.10,3086.64,315.14,283.77,254.46,398.44,233.71,398.44,9471.17,3431.84,1450.93,191.67,108.58,688.55,234.36,145.80,170.81,508.46,386.52,127.73,5057.66,280.11,2161.17,1255.03,4753.14,171.68,108.58,154.07,688.97,1451.12,254.46,233.71,254.46,5255.68,7038.92,7451.24,212.93,233.71,233.71
2012-06-25,SCHISM,slr_base,6,20840.25,16799.53,1735.86,4400.36,-2228.77,20404.51,1.00,1.00,1.97,6.59,69.40,459.90,2688.67,307.42,279.04,254.46,371.18,233.71,398.44,9127.27,3090.60,1217.25,178.42,108.58,609.69,223.33,143.19,166.47,494.98,395.25,119.25,4923.05,275.16,2024.44,1095.19,4488.17,166.47,99.67,147.32,610.32,1216.44,254.46,233.71,254.46,4825.70,6510.24,6857.45,210.54,233.71,233.71
2012-06-26,SCHISM,slr_base,6,20632.14,16580.72,1844.11,4415.11,-2573.52,20634.67,1.00,1.00,1.78,6.61,70.00,396.00,2969.52,304.84,274.94,254.46,373.74,233.71,401.21,9007.97,2873.79,1066.43,156.46,108.58,552.79,211.41,138.62,165.38,485.91,377.15,116.63,4706.00,275.16,1883.19,956.66,4283.74,164.29,96.62,144.93,553.42,1065.62,254.46,233.71,254.46,4485.22,5906.25,6535.26,199.92,233.71,233.71
2012-06-27,SCHISM,slr_base,6,20609.73,16578.46,1840.23,4836.04,-2919.91,20533.83,1.00,1.00,1.91,6.69,72.00,672.80,3592.71,299.68,266.32,254.46,360.30,233.71,386.74,9880.47,3011.75,1071.10,148.19,108.58,551.32,205.99,134.48,161.03,475.99,372.03,115.76,4421.64,275.16,1743.61,910.11,4106.38,156.90,87.71,143.62,551.53,1071.30,254.46,233.71,254.46,4286.88,5440.40,6475.03,192.97,233.71,233.28
2012-06-28,SCHISM,slr_base,6,20769.54,16762.90,1916.18,5295.55,-2690.68,20080.84,1.00,1.00,2.46,6.60,72.60,609.30,3299.98,298.40,262.01,254.46,351.97,233.71,378.00,10932.65,3594.12,1302.76,159.72,108.58,600.92,205.34,132.09,151.89,466.70,361.36,108.80,4194.21,273.65,1640.49,932.18,4005.04,156.24,87.71,143.40,601.76,1301.96,254.46,233.71,254.46,4271.54,5710.49,6591.34,192.10,232.63,226.57
2012-06-29,SCHISM,slr_base,6,21059.30,17048.96,2016.95,5174.99,-2395.06,20296.32,1.00,1.00,3.38,6.59,73.60,518.00,2913.06,298.18,267.19,254.46,357.74,233.71,364.78,11295.30,3938.86,1527.64,194.27,109.24,662.39,204.91,131.22,149.28,458.88,359.23,108.58,4057.78,272.57,1604.71,1020.17,4006.16,152.54,97.06,146.02,663.22,1526.84,254.46,233.71,254.46,4519.10,6482.00,6912.77,192.10,227.22,213.14
2012-06-30,SCHISM,slr_base,6,21686.67,17698.16,2005.35,5678.96,-2529.54,20542.60,1.00,1.00,4.38,6.67,74.40,454.40,2983.94,298.82,271.28,254.46,357.52,233.71,358.38,11648.71,4330.11,1847.13,242.15,110.76,748.80,207.51,130.13,146.89,452.32,357.52,108.58,4008.20,270.20,1593.23,1127.34,4071.33,154.72,95.75,154.50,749.83,1847.52,253.81,233.71,254.46,4913.91,7091.82,7526.64,182.98,220.08,212.93
2012-07-01,SCHISM,slr_base,6,22031.37,18033.94,2024.79,8032.25,-2396.87,18420.78,1.00,1.00,5.27,6.71,75.40,493.60,2890.47,296.68,269.99,254.46,359.23,233.71,359.02,11816.22,4579.26,2003.19,299.25,112.06,847.84,212.71,128.60,143.62,447.03,357.52,108.58,4024.36,259.42,1608.47,1477.98,4197.17,155.37,89.67,165.16,850.50,2002.80,244.74,233.71,254.46,5103.26,7306.41,7875.12,174.51,217.26,212.93
2012-07-02,SCHISM,slr_base,6,21492.77,17506.46,1962.41,9688.51,-2975.34,16742.01,1.00,1.00,5.84,6.62,76.80,407.70,3383.04,290.44,262.44,254.46,374.59,233.71,364.57,12013.11,4837.06,2306.03,307.85,111.85,958.91,220.51,127.52,137.75,442.37,357.52,108.58,4109.17,251.22,1704.42,1426.63,4347.29,156.24,87.71,167.12,960.95,2304.29,237.17,233.71,254.46,5283.32,7272.07,8217.53,173.64,214.01,205.34
2012-07-03,SCHISM,slr_base,6,20983.37,17016.98,1836.56,10197.06,-3183.79,15806.66,1.00,1.00,6.08,6.61,79.40,572.10,3755.89,283.99,258.34,269.77,426.90,218.99,367.13,12038.31,5046.53,2527.76,335.93,112.06,1075.76,239.34,125.34,134.48,440.26,361.15,108.58,4273.94,249.71,1833.01,1685.30,4394.72,160.16,87.71,173.64,1078.19,2525.07,234.79,218.99,269.77,5500.05,7362.14,8460.19,168.20,199.70,194.27
2012-07-04,SCHISM,slr_base,6,20945.64,17007.51,1733.63,10839.99,-3163.49,15002.78,1.00,1.00,5.77,6.77,80.20,721.40,3884.89,277.31,246.25,267.40,458.67,212.93,406.31,13284.82,5949.48,3262.77,445.97,114.46,1357.79,293.02,125.99,129.47,442.59,363.07,108.58,4349.13,243.87,2003.58,1994.21,4599.30,177.77,87.71,198.40,1361.38,3260.69,223.97,212.93,267.40,6029.03,8178.11,8939.84,165.38,193.84,192.10
2012-07-05,SCHISM,slr_base,6,21121.10,17047.96,1658.97,10695.87,-2900.07,14984.27,1.00,1.00,5.06,6.70,79.60,481.70,3381.77,277.31,241.93,251.87,474.73,212.93,450.21,13761.07,6431.03,3421.31,508.88,116.20,1524.46,324.36,125.12,129.47,444.28,364.57,108.58,4356.15,239.77,2079.75,2345.43,4816.73,191.24,87.71,216.18,1527.64,3420.56,215.31,212.93,251.87,6099.50,8375.06,9276.93,164.07,192.10,187.54
2012-07-06,SCHISM,slr_base,6,21251.12,17152.36,1602.93,9867.35,-3373.91,16360.62,1.00,1.00,4.17,6.54,79.40,509.00,3882.91,283.34,234.36,246.25,492.87,192.97,470.50,12860.50,6009.78,3215.59,406.31,109.45,1477.58,326.72,122.95,129.47,444.91,372.46,107.50,4410.95,246.25,2150.69,2391.34,4678.47,192.76,87.71,196.45,1480.57,3214.08,212.93,192.97,246.25,5998.08,8005.15,9314.70,161.90,181.03,178.86
2012-07-07,SCHISM,slr_base,6,21558.76,17481.11,1540.70,9069.62,-3500.05,17529.90,1.00,1.00,3.17,6.59,80.80,737.20,4237.25,277.10,228.74,231.12,480.43,192.10,490.13,12739.61,5946.96,3100.82,362.65,108.58,1465.45,334.21,121.64,129.47,444.28,382.48,107.50,4465.32,249.92,2285.93,2249.75,4581.83,186.68,87.71,181.25,1468.04,3099.69,203.82,192.10,231.12,6030.65,7611.69,9302.05,162.77,173.42,177.33
2012-07-08,SCHISM,slr_base,6,21654.09,17589.07,1466.05,10160.94,-3266.01,16225.21,1.00,1.00,2.34,6.68,79.80,579.40,3845.41,262.66,211.41,212.93,504.67,192.10,491.39,13485.86,6537.94,3565.27,412.04,108.58,1606.29,363.07,123.16,129.47,444.70,380.35,108.58,4403.75,252.08,2363.19,2491.83,4640.46,186.68,87.71,177.12,1609.85,3565.46,193.84,192.10,212.93,6189.30,8091.84,9184.69,165.60,171.25,179.07
2012-07-09,SCHISM,slr_base,6,21535.34,17412.59,1422.87,11483.50,-3212.04,14686.75,1.00,1.00,1.80,6.64,78.80,339.40,3551.44,258.56,197.10,202.09,519.82,180.16,490.13,13304.25,6258.54,3446.31,331.86,108.58,1524.66,358.59,121.64,129.47,439.20,379.28,108.58,4331.22,256.62,2380.74,3086.81,4575.21,189.93,87.71,169.07,1526.45,3445.93,193.41,180.16,202.09,5980.99,8277.25,9275.02,169.51,171.25,179.94
2012-07-10,SCHISM,slr_base,6,21569.84,17472.77,1407.65,11472.47,-3530.65,15035.66,1.00,1.00,1.47,6.66,79.80,312.80,3843.45,251.00,192.10,192.10,519.61,171.25,513.72,12923.50,5936.70,3100.63,273.22,108.58,1468.04,366.70,120.33,129.47,439.20,378.00,105.76,4315.34,258.56,2477.02,3087.38,4516.15,186.89,87.71,156.03,1470.23,3100.44,190.80,171.25,192.10,5721.51,7939.28,9221.81,173.42,171.25,181.03
2012-07-11,SCHISM,slr_base,6,21758.61,17662.72,1302.85,11480.68,-3549.26,15130.04,1.00,1.00,1.46,6.77,81.00,521.20,4070.46,249.71,187.76,182.33,523.60,171.25,520.24,13788.12,6379.31,3192.92,280.11,108.58,1610.84,410.35,123.38,129.47,439.20,378.64,105.10,4298.71,262.87,2656.78,3029.77,4505.66,189.72,87.71,156.68,1614.79,3191.98,180.16,171.25,182.33,5792.83,7792.80,9193.89,176.90,171.25,184.72
2012-07-12,SCHISM,slr_base,6,21811.93,17716.84,1153.39,11661.76,-3187.63,14491.19,1.00,1.00,1.67,6.81,82.00,910.70,4098.33,232.42,174.94,171.25,565.15,171.25,513.09,14969.03,7162.40,3778.08,294.96,108.58,1839.68,481.48,129.04,129.47,437.92,384.61,101.19,4288.91,274.94,2812.65,3269.94,4590.11,208.81,87.71,185.37,1842.23,3776.59,173.86,171.25,171.25,6125.55,8521.32,9268.61,185.81,171.25,192.97
2012-07-13,SCHISM,slr_base,6,22170.07,18101.37,1061.33,11822.25,-2695.18,14104.33,1.00,1.00,2.03,6.78,82.00,624.60,3319.78,231.98,172.77,164.94,559.91,171.25,529.28,15806.44,7980.21,4280.23,408.65,99.45,1968.06,531.38,138.83,130.35,433.05,400.57,100.10,4316.26,288.51,2910.51,3794.12,4767.62,243.66,87.71,211.19,1973.33,4279.67,173.42,171.25,164.94,6686.62,9534.46,9847.56,197.31,171.25,201.22
2012-07-14,SCHISM,slr_base,6,22643.54,18536.21,1023.01,12214.58,-2593.33,14045.30,1.00,1.00,2.47,6.77,82.60,688.70,3282.03,244.31,176.25,150.37,522.13,171.25,548.59,15233.65,7753.01,4261.74,430.93,99.23,1956.53,542.51,140.79,132.74,421.17,413.11,98.80,4387.15,297.97,3038.11,4251.20,5020.25,246.04,87.71,224.84,1960.25,4261.19,173.20,171.25,150.37,7021.35,9885.64,10372.64,205.56,171.25,205.56
2012-07-15,SCHISM,slr_base,6,22936.93,18846.57,1033.77,12643.59,-2771.71,14098.81,1.00,1.00,2.90,6.90,83.80,999.30,3771.01,242.15,180.38,150.37,497.51,177.77,533.27,15854.34,8313.30,4719.58,530.96,102.71,2270.84,622.41,152.11,135.79,399.72,419.05,99.02,4532.90,323.72,3264.84,4135.30,5429.88,280.97,87.71,259.64,2275.10,4717.56,173.20,177.77,150.37,7700.88,10755.34,10861.79,221.38,176.68,215.31
2012-07-16,SCHISM,slr_base,6,23353.53,18878.90,1054.08,12648.50,-2219.60,13978.71,1.00,1.00,3.27,6.95,82.80,673.50,2893.10,235.88,177.12,131.87,485.91,192.10,509.30,17081.14,9107.48,5456.54,855.43,106.63,2664.06,704.93,169.73,149.28,373.53,433.05,99.88,4714.44,346.41,3521.40,4378.11,5984.05,339.14,87.71,331.00,2671.33,5456.00,173.64,192.10,131.87,8224.19,11702.31,11575.90,244.52,186.46,221.81
2012-07-17,SCHISM,slr_base,6,22990.47,18400.81,1054.47,12709.87,-2061.85,13396.92,1.00,1.00,3.60,6.83,82.60,621.20,2683.05,246.90,188.85,129.47,511.61,192.10,495.40,15548.93,8187.22,4787.23,783.46,112.50,2354.31,651.57,162.99,151.89,359.02,439.20,98.58,4961.25,351.75,3670.85,4946.63,6031.01,333.36,98.36,341.92,2359.91,4785.03,180.81,192.10,129.47,7917.49,11204.06,11476.21,251.22,186.89,226.14
2012-07-18,SCHISM,slr_base,6,23313.36,18760.30,1012.94,12439.61,-2379.88,14266.57,1.00,1.00,3.73,6.80,83.40,636.70,3016.58,230.90,167.12,129.47,555.30,192.10,514.98,15169.19,7992.33,4714.07,624.08,108.58,2335.20,649.70,163.86,154.28,341.92,439.20,99.88,5266.04,366.70,3976.80,3928.07,6133.82,322.22,97.06,321.36,2341.19,4712.61,181.68,192.10,129.47,8056.40,10834.63,11615.28,255.54,198.40,243.66
2012-07-19,SCHISM,slr_base,6,23894.82,19386.06,978.96,12397.63,-2321.20,14797.35,1.00,1.00,3.75,6.78,83.00,337.90,2659.10,227.01,170.60,129.47,536.21,192.10,539.78,15510.01,8319.43,5207.82,969.51,122.95,2342.92,654.49,168.86,156.90,318.36,439.20,108.58,5501.86,384.18,4129.19,3987.02,6412.06,331.86,87.71,370.11,2350.06,5207.46,190.58,192.10,129.47,8314.00,11087.86,11664.49,269.13,208.16,260.07
2012-07-20,SCHISM,slr_base,6,23736.85,19225.84,1074.84,12953.93,-2889.58,14747.35,1.00,1.00,3.55,6.67,82.60,297.00,3186.58,244.31,182.55,129.47,520.66,206.64,538.31,14984.59,7806.52,4767.62,817.84,122.29,2215.86,614.91,165.16,161.25,296.25,439.20,108.58,5720.07,388.87,4123.26,4306.65,6501.13,330.79,89.89,356.88,2222.64,4765.42,199.27,206.64,129.47,8217.00,10776.19,11689.59,273.44,222.89,271.07
2012-07-21,SCHISM,slr_base,6,23487.99,18973.01,1303.86,13239.32,-3034.98,14587.51,1.00,1.00,3.18,6.67,83.60,516.70,3551.68,256.62,184.50,129.47,534.95,213.58,519.40,14926.82,7740.51,4540.63,626.58,110.32,2243.36,604.05,163.64,162.77,277.74,430.93,107.06,5915.44,396.95,4223.64,3733.09,6430.13,299.25,105.54,296.46,2248.78,4538.97,210.76,213.58,129.47,8136.04,10029.57,11640.57,279.90,229.39,285.28
2012-07-22,SCHISM,slr_base,6,23306.31,18794.02,1581.25,13404.63,-2931.99,14414.92,1.00,1.00,2.80,6.76,84.80,774.50,3706.49,252.08,187.76,129.47,534.32,233.71,521.08,15891.36,8502.63,5320.58,852.76,113.37,2470.29,663.22,172.55,168.20,255.97,420.96,108.58,5980.99,414.59,4292.24,3753.81,6533.65,290.01,105.76,291.30,2475.49,5318.94,213.14,233.71,129.47,8401.63,10382.07,11539.57,298.82,243.01,301.19
2012-07-23,SCHISM,slr_base,6,23053.24,18535.80,1891.80,12970.16,-2411.60,14386.48,1.00,1.00,2.40,6.89,83.80,714.00,3125.60,260.28,197.31,129.47,544.61,242.36,538.10,16908.77,9430.00,6098.42,1028.09,122.07,2826.56,725.23,185.16,177.33,235.66,413.32,108.58,6016.08,437.08,4252.86,4730.40,6673.60,325.22,95.10,316.00,2829.80,6096.81,226.79,242.36,129.47,8707.98,11096.22,11614.26,316.21,253.81,319.86
2012-07-24,SCHISM,slr_base,6,22786.70,18245.89,2200.39,12534.46,-2505.72,14958.34,1.00,1.00,2.12,6.93,83.40,761.50,3267.22,283.56,208.59,145.36,549.43,257.70,558.24,16260.44,8975.30,5665.13,747.56,110.76,2719.70,718.19,174.94,176.03,237.61,414.59,108.58,6076.14,445.34,4288.36,5181.24,6595.45,346.41,87.71,302.69,2725.05,5664.59,234.36,257.70,145.36,8479.93,11203.38,11835.20,316.21,274.51,325.22
2012-07-25,SCHISM,slr_base,6,22795.88,18257.26,2368.16,12594.41,-2281.57,14851.20,1.00,1.00,2.02,6.93,83.40,813.40,3094.97,311.92,216.61,150.37,591.94,275.16,547.33,16191.33,8915.50,5445.84,645.95,112.50,2761.33,731.23,176.90,173.20,247.55,422.02,108.58,6123.58,462.90,4527.93,4798.23,6590.09,351.54,87.71,280.97,2765.72,5445.84,244.52,275.16,150.37,8344.62,11174.77,11815.54,320.29,279.25,339.35
2012-07-26,SCHISM,slr_base,6,22769.73,18239.90,2490.61,12285.66,-2002.24,14976.92,1.00,1.00,2.29,6.94,83.20,567.40,2569.64,312.57,224.62,150.37,588.80,285.71,588.59,16514.49,9004.67,5509.11,680.04,118.81,2830.56,761.60,181.68,172.99,257.70,444.07,108.58,6133.64,481.06,4767.62,4904.40,6719.60,379.28,87.71,323.72,2834.94,5508.21,255.54,285.71,150.37,8351.79,11399.56,11671.78,328.22,292.59,345.98
2012-07-27,SCHISM,slr_base,6,22515.20,17935.13,2671.31,11270.57,-1992.15,15908.09,1.00,1.00,2.80,6.95,82.80,483.70,2475.85,338.07,252.73,150.37,540.41,295.82,598.41,16235.66,8692.81,5338.02,632.42,115.11,2697.91,763.66,177.33,173.20,271.50,514.35,105.97,6182.12,491.39,4882.81,4918.84,6838.76,398.23,87.71,356.24,2703.84,5337.66,255.75,295.82,150.37,8453.37,11475.02,11724.19,322.65,293.88,342.35
2012-07-28,SCHISM,slr_base,6,22117.00,17562.68,2919.83,10524.32,-1996.11,16508.62,1.00,1.00,3.54,6.83,82.20,406.80,2402.91,349.83,275.81,150.37,544.40,302.05,557.61,15558.98,8180.91,4913.36,577.30,111.85,2497.40,742.60,171.03,173.42,295.17,527.60,102.06,6279.16,496.45,4981.17,4574.29,6914.55,397.17,87.71,372.67,2502.02,4911.53,260.93,302.05,150.37,8489.36,11148.87,12005.67,306.56,295.82,340.42
2012-07-29,SCHISM,slr_base,6,22383.75,17835.00,3262.03,10582.03,-1942.21,17005.97,1.00,1.00,4.32,6.64,82.00,266.70,2208.91,351.97,283.13,150.37,571.02,316.43,551.32,14918.20,7655.94,4512.10,597.16,110.98,2286.32,710.74,167.12,173.20,327.15,559.49,106.63,6402.40,498.35,5045.62,4083.76,7001.81,383.33,87.71,375.02,2291.92,4509.89,262.44,316.43,150.37,8558.68,10817.38,12139.41,296.46,293.45,338.71
